Timp,Secunda,Increase Percentage,TimeON,Add time,TimeOFF,DuttyCycle,Warnings,Second
18:08:20,0:00:00,0%,3190,0,61720,4%,0,159
18:08:20,0:00:00,0%,3190,0,61820,4%,0,159
18:08:20,0:00:00,0%,3160,0,61980,4%,0,159
18:08:20,0:00:00,0%,3170,0,61900,4%,0,159
18:08:20,0:00:00,0%,3170,0,61760,4%,0,159
18:08:20,0:00:00,0%,3190,0,61660,4%,0,159
18:08:20,0:00:00,0%,3160,0,61960,4%,0,159
18:08:20,0:00:00,0%,3200,0,62200,4%,0,159
18:08:21,0:00:00,0%,3200,0,62050,4%,0,160
18:08:21,0:00:00,0%,3170,0,61760,4%,0,160
18:08:21,0:00:00,0%,3190,0,61630,4%,0,160
18:08:21,0:00:00,0%,3170,0,61700,4%,0,160
18:08:21,0:00:00,0%,3200,0,61800,4%,0,160
18:08:21,0:00:00,0%,3170,0,61860,4%,0,160
18:08:21,0:00:00,0%,3200,0,61740,4%,0,160
18:08:21,0:00:00,0%,3170,0,61640,4%,0,160
18:08:21,0:00:00,0%,3190,0,61440,4%,0,160
18:08:21,0:00:00,0%,3190,0,61200,4%,0,160
18:08:21,0:00:00,0%,3190,0,61320,4%,0,160
18:08:21,0:00:00,0%,3170,0,61640,4%,0,160
18:08:21,0:00:00,0%,3190,0,61710,4%,0,160
18:08:21,0:00:00,0%,3170,0,61440,4%,0,160
18:08:21,0:00:00,0%,3190,0,61390,4%,0,160
18:08:22,0:00:00,0%,3170,0,61700,4%,0,161
18:08:22,0:00:00,0%,3200,0,62170,4%,0,161
18:08:22,0:00:00,0%,3200,0,62370,4%,0,161
18:08:22,0:00:00,0%,3200,0,62340,4%,0,161
18:08:22,0:00:00,0%,3220,0,62380,4%,0,161
18:08:22,0:00:00,0%,3200,0,62540,4%,0,161
18:08:22,0:00:00,0%,3200,0,62510,4%,0,161
18:08:22,0:00:00,0%,3200,0,62570,4%,0,161
18:08:22,0:00:00,0%,3190,0,62840,4%,0,161
18:08:22,0:00:00,0%,3200,0,62670,4%,0,161
18:08:22,0:00:00,0%,3200,0,62330,4%,0,161
18:08:22,0:00:00,0%,3230,0,61840,4%,0,161
18:08:22,0:00:00,0%,3190,0,61750,4%,0,161
18:08:22,0:00:00,0%,3200,0,61550,4%,0,161
18:08:22,0:00:00,0%,3170,0,61400,4%,0,161
18:08:23,0:00:00,0%,3190,0,61190,4%,0,162
18:08:23,0:00:00,0%,3190,0,61130,4%,0,162
18:08:23,0:00:00,0%,3170,0,61110,4%,0,162
18:08:23,0:00:00,0%,3170,0,61090,4%,0,162
18:08:23,0:00:00,0%,3200,0,61360,4%,0,162
18:08:23,0:00:00,0%,3160,0,61540,4%,0,162
18:08:23,0:00:00,0%,3190,0,61390,4%,0,162
18:08:23,0:00:00,0%,3180,0,61460,4%,0,162
18:08:23,0:00:00,0%,3200,0,61840,4%,0,162
18:08:23,0:00:00,0%,3200,0,61860,4%,0,162
18:08:23,0:00:00,0%,3190,0,61630,4%,0,162
18:08:23,0:00:00,0%,3230,0,61530,4%,0,162
18:08:23,0:00:00,0%,3170,0,61620,4%,0,162
18:08:23,0:00:00,0%,3190,0,61700,4%,0,162
18:08:23,0:00:00,0%,3200,0,61540,4%,0,162
18:08:23,0:00:00,0%,3170,0,61320,4%,0,162
18:08:24,0:00:00,0%,3190,0,61310,4%,0,163
18:08:24,0:00:00,0%,3190,0,61400,4%,0,163
18:08:24,0:00:00,0%,3190,0,61260,4%,0,163
18:08:24,0:00:00,0%,3200,0,61110,4%,0,163
18:08:24,0:00:00,0%,3170,0,61090,4%,0,163
18:08:24,0:00:00,0%,3190,0,61110,4%,0,163
18:08:24,0:00:00,0%,3170,0,61200,4%,0,163
18:08:24,0:00:00,0%,3190,0,61040,4%,0,163
18:08:24,0:00:00,0%,3170,0,60890,4%,0,163
18:08:24,0:00:00,0%,3170,0,60780,4%,0,163
18:08:24,0:00:00,0%,3200,0,60460,5%,0,163
18:08:24,0:00:00,0%,3210,0,60270,5%,0,163
18:08:24,0:00:00,0%,3220,0,60270,5%,0,163
18:08:24,0:00:00,0%,3190,0,60450,5%,0,163
18:08:24,0:00:00,0%,3190,0,60880,4%,0,163
18:08:25,0:00:00,0%,3190,0,61510,4%,0,164
18:08:25,0:00:00,0%,3190,0,61810,4%,0,164
18:08:25,0:00:00,0%,3190,0,62170,4%,0,164
18:08:25,0:00:00,0%,3200,0,62640,4%,0,164
18:08:25,0:00:00,0%,3200,0,62830,4%,0,164
18:08:25,0:00:00,0%,3200,0,63060,4%,0,164
18:08:25,0:00:00,0%,3190,0,63320,4%,0,164
18:08:25,0:00:00,0%,3200,0,63450,4%,0,164
18:08:25,0:00:00,0%,3200,0,63610,4%,0,164
18:08:25,0:00:00,0%,3200,0,63340,4%,0,164
18:08:25,0:00:00,0%,3190,0,63280,4%,0,164
18:08:25,0:00:00,0%,3200,0,63170,4%,0,164
18:08:25,0:00:00,0%,3230,0,62860,4%,0,164
18:08:25,0:00:00,0%,3200,0,62620,4%,0,164
18:08:25,0:00:00,0%,3190,0,62350,4%,0,164
18:08:25,0:00:00,0%,3170,0,62160,4%,0,164
18:08:26,0:00:00,0%,3190,0,62290,4%,0,165
18:08:26,0:00:00,0%,3200,0,62280,4%,0,165
18:08:26,0:00:00,0%,3170,0,62350,4%,0,165
18:08:26,0:00:00,0%,3190,0,62610,4%,0,165
18:08:26,0:00:00,0%,3170,0,62990,4%,0,165
18:08:26,0:00:00,0%,3200,0,63430,4%,0,165
18:08:26,0:00:00,0%,3200,0,63730,4%,0,165
18:08:26,0:00:00,0%,3170,0,63690,4%,0,165
18:08:26,0:00:00,0%,3200,0,63340,4%,0,165
18:08:26,0:00:00,0%,3190,0,63030,4%,0,165
18:08:26,0:00:00,0%,3200,0,62940,4%,0,165
18:08:26,0:00:00,0%,3170,0,62760,4%,0,165
18:08:26,0:00:00,0%,3190,0,62530,4%,0,165
18:08:26,0:00:00,0%,3160,0,62760,4%,0,165
18:08:26,0:00:00,0%,3200,0,62850,4%,0,165
18:08:27,0:00:00,0%,3200,0,63010,4%,0,166
18:08:27,0:00:00,0%,3190,0,63140,4%,0,166
18:08:27,0:00:00,0%,3190,0,63150,4%,0,166
18:08:27,0:00:00,0%,3170,0,62860,4%,0,166
18:08:27,0:00:00,0%,3240,0,62850,4%,0,166
18:08:27,0:00:00,0%,3180,0,63060,4%,0,166
18:08:27,0:00:00,0%,3170,0,63250,4%,0,166
18:08:27,0:00:00,0%,3200,0,63320,4%,0,166
18:08:27,0:00:00,0%,3170,0,63230,4%,0,166
18:08:27,0:00:00,0%,3200,0,63190,4%,0,166
18:08:27,0:00:00,0%,3200,0,63280,4%,0,166
18:08:27,0:00:00,0%,3170,0,63310,4%,0,166
18:08:27,0:00:00,0%,3200,0,62990,4%,0,166
18:08:27,0:00:00,0%,3190,0,62640,4%,0,166
18:08:27,0:00:00,0%,3200,0,62480,4%,0,166
18:08:28,0:00:00,0%,3160,0,62460,4%,0,167
18:08:28,0:00:00,0%,3190,0,62440,4%,0,167
18:08:28,0:00:00,0%,3190,0,62310,4%,0,167
18:08:28,0:00:00,0%,3210,0,62240,4%,0,167
18:08:28,0:00:00,0%,3220,0,62230,4%,0,167
18:08:28,0:00:00,0%,3170,0,62320,4%,0,167
18:08:28,0:00:00,0%,3170,0,62530,4%,0,167
18:08:28,0:00:00,0%,3190,0,62700,4%,0,167
18:08:28,0:00:00,0%,3190,0,62670,4%,0,167
18:08:28,0:00:00,0%,3170,0,62370,4%,0,167
18:08:28,0:00:00,0%,3170,0,62200,4%,0,167
18:08:28,0:00:00,0%,3170,0,62210,4%,0,167
18:08:28,0:00:00,0%,3170,0,62580,4%,0,167
18:08:28,0:00:00,0%,3200,0,62820,4%,0,167
18:08:28,0:00:00,0%,3200,0,62750,4%,0,167
18:08:29,0:00:00,0%,3200,0,62570,4%,0,168
18:08:29,0:00:00,0%,3190,0,62410,4%,0,168
18:08:29,0:00:00,0%,3220,0,62190,4%,0,168
18:08:29,0:00:00,0%,3190,0,61950,4%,0,168
18:08:29,0:00:00,0%,3170,0,62000,4%,0,168
18:08:29,0:00:00,0%,3200,0,61990,4%,0,168
18:08:29,0:00:00,0%,3190,0,61770,4%,0,168
18:08:29,0:00:00,0%,3200,0,61570,4%,0,168
18:08:29,0:00:00,0%,3190,0,61470,4%,0,168
18:08:29,0:00:00,0%,3190,0,61460,4%,0,168
18:08:29,0:00:00,0%,3170,0,61790,4%,0,168
18:08:29,0:00:00,0%,3170,0,62120,4%,0,168
18:08:29,0:00:00,0%,3190,0,62220,4%,0,168
18:08:29,0:00:00,0%,3190,0,62310,4%,0,168
18:08:29,0:00:00,0%,3190,0,62340,4%,0,168
18:08:30,0:00:00,0%,3190,0,62190,4%,0,169
18:08:30,0:00:00,0%,3340,0,62020,5%,0,169
18:08:30,0:00:00,0%,3170,0,61870,4%,0,169
18:08:30,0:00:00,0%,3190,0,62130,4%,0,169
18:08:30,0:00:00,0%,3170,0,62500,4%,0,169
18:08:30,0:00:00,0%,3190,0,62830,4%,0,169
18:08:30,0:00:00,0%,3190,0,62900,4%,0,169
18:08:30,0:00:00,0%,3200,0,62830,4%,0,169
18:08:30,0:00:00,0%,3170,0,62630,4%,0,169
18:08:30,0:00:00,0%,3170,0,62510,4%,0,169
18:08:30,0:00:00,0%,3170,0,62520,4%,0,169
18:08:30,0:00:00,0%,3160,0,62450,4%,0,169
18:08:30,0:00:00,0%,3190,0,62500,4%,0,169
18:08:30,0:00:00,0%,3190,0,62710,4%,0,169
18:08:30,0:00:00,0%,3170,0,63020,4%,0,169
18:08:30,0:00:00,0%,3190,0,63400,4%,0,169
18:08:31,0:00:00,0%,3170,0,63780,4%,0,170
18:08:31,0:00:00,0%,3190,0,63910,4%,0,170
18:08:31,0:00:00,0%,3180,0,63800,4%,0,170
18:08:31,0:00:00,0%,3190,0,63980,4%,0,170
18:08:31,0:00:00,0%,3200,0,63890,4%,0,170
18:08:31,0:00:00,0%,3190,0,63720,4%,0,170
18:08:31,0:00:00,0%,3190,0,63520,4%,0,170
18:08:31,0:00:00,0%,3200,0,63310,4%,0,170
18:08:31,0:00:00,0%,3190,0,63240,4%,0,170
18:08:31,0:00:00,0%,3200,0,63370,4%,0,170
18:08:31,0:00:00,0%,3170,0,63550,4%,0,170
18:08:31,0:00:00,0%,3190,0,63360,4%,0,170
18:08:31,0:00:00,0%,3190,0,62940,4%,0,170
18:08:31,0:00:00,0%,3190,0,62730,4%,0,170
18:08:31,0:00:00,0%,3170,0,62690,4%,0,170
18:08:32,0:00:00,0%,3190,0,62720,4%,0,171
18:08:32,0:00:00,0%,3160,0,62900,4%,0,171
18:08:32,0:00:00,0%,3190,0,63040,4%,0,171
18:08:32,0:00:00,0%,3190,0,62810,4%,0,171
18:08:32,0:00:00,0%,3170,0,62620,4%,0,171
18:08:32,0:00:00,0%,3190,0,62550,4%,0,171
18:08:32,0:00:00,0%,3190,0,62440,4%,0,171
18:08:32,0:00:00,0%,3300,0,62260,5%,0,171
18:08:32,0:00:00,0%,3190,0,62170,4%,0,171
18:08:32,0:00:00,0%,3190,0,62220,4%,0,171
18:08:32,0:00:00,0%,3190,0,61990,4%,0,171
18:08:32,0:00:00,0%,3160,0,62020,4%,0,171
18:08:32,0:00:00,0%,3170,0,62380,4%,0,171
18:08:32,0:00:00,0%,3190,0,62810,4%,0,171
18:08:32,0:00:00,0%,3150,0,63200,4%,0,171
18:08:33,0:00:00,0%,3170,0,63310,4%,0,172
18:08:33,0:00:00,0%,3190,0,63430,4%,0,172
18:08:33,0:00:00,0%,3190,0,63570,4%,0,172
18:08:33,0:00:00,0%,3190,0,63500,4%,0,172
18:08:33,0:00:00,0%,3190,0,63470,4%,0,172
18:08:33,0:00:00,0%,3190,0,63350,4%,0,172
18:08:33,0:00:00,0%,3170,0,63120,4%,0,172
18:08:33,0:00:00,0%,3190,0,62860,4%,0,172
18:08:33,0:00:00,0%,3170,0,62590,4%,0,172
18:08:33,0:00:00,0%,3190,0,62510,4%,0,172
18:08:33,0:00:00,0%,3200,0,62560,4%,0,172
18:08:33,0:00:00,0%,3190,0,62650,4%,0,172
18:08:33,0:00:00,0%,3200,0,62580,4%,0,172
18:08:33,0:00:00,0%,3170,0,62370,4%,0,172
18:08:33,0:00:00,0%,3190,0,62400,4%,0,172
18:08:34,0:00:00,0%,3160,0,62780,4%,0,173
18:08:34,0:00:00,0%,3190,0,62970,4%,0,173
18:08:34,0:00:00,0%,3190,0,63040,4%,0,173
18:08:34,0:00:00,0%,3170,0,63020,4%,0,173
18:08:34,0:00:00,0%,3170,0,62860,4%,0,173
18:08:34,0:00:00,0%,3190,0,62670,4%,0,173
18:08:34,0:00:00,0%,3190,0,62550,4%,0,173
18:08:34,0:00:00,0%,3170,0,62590,4%,0,173
18:08:34,0:00:00,0%,3160,0,62690,4%,0,173
18:08:34,0:00:00,0%,3160,0,62990,4%,0,173
18:08:34,0:00:00,0%,3190,0,63330,4%,0,173
18:08:34,0:00:00,0%,3200,0,63710,4%,0,173
18:08:34,0:00:00,0%,3170,0,63510,4%,0,173
18:08:34,0:00:00,0%,3190,0,63670,4%,0,173
18:08:34,0:00:00,0%,3200,0,63950,4%,0,173
18:08:35,0:00:00,0%,3200,0,64120,4%,0,174
18:08:35,0:00:00,0%,3290,0,64040,4%,0,174
18:08:35,0:00:00,0%,3190,0,63640,4%,0,174
18:08:35,0:00:00,0%,3190,0,63670,4%,0,174
18:08:35,0:00:00,0%,3160,0,63430,4%,0,174
18:08:35,0:00:00,0%,3190,0,62950,4%,0,174
18:08:35,0:00:00,0%,3190,0,62540,4%,0,174
18:08:35,0:00:00,0%,3200,0,62450,4%,0,174
18:08:35,0:00:00,0%,3190,0,62410,4%,0,174
18:08:35,0:00:00,0%,3200,0,62470,4%,0,174
18:08:35,0:00:00,0%,3190,0,62610,4%,0,174
18:08:35,0:00:00,0%,3190,0,62700,4%,0,174
18:08:35,0:00:00,0%,3230,0,63060,4%,0,174
18:08:35,0:00:00,0%,3170,0,62940,4%,0,174
18:08:35,0:00:00,0%,3190,0,63020,4%,0,174
18:08:36,0:00:00,0%,3170,0,63170,4%,0,175
18:08:36,0:00:00,0%,3190,0,63390,4%,0,175
18:08:36,0:00:00,0%,3190,0,63370,4%,0,175
18:08:36,0:00:00,0%,3190,0,63320,4%,0,175
18:08:36,0:00:00,0%,3190,0,63390,4%,0,175
18:08:36,0:00:00,0%,3170,0,63510,4%,0,175
18:08:36,0:00:00,0%,3170,0,63900,4%,0,175
18:08:36,0:00:00,0%,3210,0,64230,4%,0,175
18:08:36,0:00:00,0%,3200,0,64260,4%,0,175
18:08:36,0:00:00,0%,3330,0,64160,4%,0,175
18:08:36,0:00:00,0%,3200,0,64090,4%,0,175
18:08:36,0:00:00,0%,3200,0,64140,4%,0,175
18:08:36,0:00:00,0%,3200,0,63680,4%,0,175
18:08:36,0:00:00,0%,3190,0,63180,4%,0,175
18:08:36,0:00:00,0%,3190,0,63160,4%,0,175
18:08:37,0:00:00,0%,3170,0,63290,4%,0,176
18:08:37,0:00:00,0%,3190,0,63600,4%,0,176
18:08:37,0:00:00,0%,3220,0,63870,4%,0,176
18:08:37,0:00:00,0%,3190,0,63970,4%,0,176
18:08:37,0:00:00,0%,3210,0,64040,4%,0,176
18:08:37,0:00:00,0%,3200,0,63880,4%,0,176
18:08:37,0:00:00,0%,3170,0,64220,4%,0,176
18:08:37,0:00:00,0%,3220,0,64870,4%,0,176
18:08:37,0:00:00,0%,3200,0,64650,4%,0,176
18:08:37,0:00:00,0%,3200,0,64180,4%,0,176
18:08:37,0:00:00,0%,3200,0,63820,4%,0,176
18:08:37,0:00:00,0%,3190,0,63530,4%,0,176
18:08:37,0:00:00,0%,3180,0,63460,4%,0,176
18:08:37,0:00:00,0%,3170,0,63530,4%,0,176
18:08:37,0:00:00,0%,3190,0,63810,4%,0,176
18:08:38,0:00:00,0%,3190,0,63850,4%,0,177
18:08:38,0:00:00,0%,3170,0,63590,4%,0,177
18:08:38,0:00:00,0%,3170,0,63370,4%,0,177
18:08:38,0:00:00,0%,3170,0,63240,4%,0,177
18:08:38,0:00:00,0%,3190,0,63400,4%,0,177
18:08:38,0:00:00,0%,3160,0,63760,4%,0,177
18:08:38,0:00:00,0%,3190,0,63750,4%,0,177
18:08:38,0:00:00,0%,3150,0,63920,4%,0,177
18:08:38,0:00:00,0%,3190,0,63700,4%,0,177
18:08:38,0:00:00,0%,3190,0,63040,4%,0,177
18:08:38,0:00:00,0%,3190,0,62850,4%,0,177
18:08:38,0:00:00,0%,3190,0,62980,4%,0,177
18:08:38,0:00:00,0%,3200,0,62840,4%,0,177
18:08:38,0:00:00,0%,3180,0,62630,4%,0,177
18:08:38,0:00:00,0%,3190,0,62470,4%,0,177
18:08:39,0:00:00,0%,3190,0,62460,4%,0,178
18:08:39,0:00:00,0%,3190,0,62500,4%,0,178
18:08:39,0:00:00,0%,3200,0,62540,4%,0,178
18:08:39,0:00:00,0%,3200,0,62680,4%,0,178
18:08:39,0:00:00,0%,3200,0,62710,4%,0,178
18:08:39,0:00:00,0%,3200,0,62360,4%,0,178
18:08:39,0:00:00,0%,3190,0,62100,4%,0,178
18:08:39,0:00:00,0%,3190,0,62240,4%,0,178
18:08:39,0:00:00,0%,3200,0,62510,4%,0,178
18:08:39,0:00:00,0%,3200,0,62750,4%,0,178
18:08:39,0:00:00,0%,3190,0,63020,4%,0,178
18:08:39,0:00:00,0%,3200,0,63230,4%,0,178
18:08:39,0:00:00,0%,3200,0,62940,4%,0,178
18:08:39,0:00:00,0%,3220,0,62630,4%,0,178
18:08:39,0:00:00,0%,3200,0,62590,4%,0,178
18:08:40,0:00:00,0%,3200,0,62640,4%,0,179
18:08:40,0:00:00,0%,3200,0,62530,4%,0,179
18:08:40,0:00:00,0%,3200,0,62190,4%,0,179
18:08:40,0:00:00,0%,3200,0,61920,4%,0,179
18:08:40,0:00:00,0%,3190,0,61690,4%,0,179
18:08:40,0:00:00,0%,3190,0,61510,4%,0,179
18:08:40,0:00:00,0%,3190,0,61310,4%,0,179
18:08:40,0:00:00,0%,3190,0,61070,4%,0,179
18:08:40,0:00:00,0%,3170,0,60910,4%,0,179
18:08:40,0:00:00,0%,3170,0,60880,4%,0,179
18:08:40,0:00:00,0%,3200,0,60890,4%,0,179
18:08:40,0:00:00,0%,3200,0,60790,5%,0,179
18:08:40,0:00:00,0%,3170,0,60690,4%,0,179
18:08:40,0:00:00,0%,3210,0,61120,4%,0,179
18:08:40,0:00:00,0%,3210,0,61670,4%,0,179
18:08:40,0:00:00,0%,3220,0,61170,5%,0,179
18:08:41,0:00:00,0%,3230,0,61360,5%,0,180
18:08:41,0:00:00,0%,3200,0,61630,4%,0,180
18:08:41,0:00:00,0%,3190,0,61870,4%,0,180
18:08:41,0:00:00,0%,3230,0,61880,4%,0,180
18:08:41,0:00:00,0%,3200,0,61620,4%,0,180
18:08:41,0:00:00,0%,3190,0,61360,4%,0,180
18:08:41,0:00:00,0%,3200,0,61020,4%,0,180
18:08:41,0:00:00,0%,3200,0,60840,4%,0,180
18:08:41,0:00:00,0%,3200,0,60820,4%,0,180
18:08:41,0:00:00,0%,3200,0,60920,4%,0,180
18:08:41,0:00:00,0%,3200,0,60810,4%,0,180
18:08:41,0:00:00,0%,3190,0,60600,5%,0,180
18:08:41,0:00:00,0%,3200,0,60450,5%,0,180
18:08:41,0:00:00,0%,3200,0,60390,5%,0,180
18:08:41,0:00:00,0%,3200,0,60220,5%,0,180
18:08:42,0:00:00,0%,3190,0,60030,5%,0,181
18:08:42,0:00:00,0%,3190,0,59790,5%,0,181
18:08:42,0:00:00,0%,3160,0,59590,5%,0,181
18:08:42,0:00:00,0%,3190,0,59450,5%,0,181
18:08:42,0:00:00,0%,3170,0,59450,5%,0,181
18:08:42,0:00:00,0%,3170,0,59790,5%,0,181
18:08:42,0:00:00,0%,3160,0,60360,4%,0,181
18:08:42,0:00:00,0%,3300,0,60480,5%,0,181
18:08:42,0:00:00,0%,3200,0,60370,5%,0,181
18:08:42,0:00:00,0%,3230,0,60480,5%,0,181
18:08:42,0:00:00,0%,3200,0,60330,5%,0,181
18:08:42,0:00:00,0%,3190,0,60550,5%,0,181
18:08:42,0:00:00,0%,3200,0,61330,4%,0,181
18:08:42,0:00:00,0%,3240,0,61820,4%,0,181
18:08:42,0:00:00,0%,3200,0,62000,4%,0,181
18:08:42,0:00:00,0%,3200,0,62060,4%,0,181
18:08:43,0:00:00,0%,3200,0,61950,4%,0,182
18:08:43,0:00:00,0%,3200,0,61850,4%,0,182
18:08:43,0:00:00,0%,3200,0,61770,4%,0,182
18:08:43,0:00:00,0%,3200,0,61780,4%,0,182
18:08:43,0:00:00,0%,3200,0,61780,4%,0,182
18:08:43,0:00:00,0%,3170,0,61520,4%,0,182
18:08:43,0:00:00,0%,3200,0,61380,4%,0,182
18:08:43,0:00:00,0%,3200,0,61560,4%,0,182
18:08:43,0:00:00,0%,3200,0,61580,4%,0,182
18:08:43,0:00:00,0%,3200,0,61420,4%,0,182
18:08:43,0:00:00,0%,3200,0,61420,4%,0,182
18:08:43,0:00:00,0%,3200,0,61610,4%,0,182
18:08:43,0:00:00,0%,3230,0,61750,4%,0,182
18:08:43,0:00:00,0%,3200,0,61560,4%,0,182
18:08:43,0:00:00,0%,3200,0,61130,4%,0,182
18:08:44,0:00:00,0%,3200,0,60670,5%,0,183
18:08:44,0:00:00,0%,3230,0,60470,5%,0,183
18:08:44,0:00:00,0%,3200,0,60280,5%,0,183
18:08:44,0:00:00,0%,3210,0,60330,5%,0,183
18:08:44,0:00:00,0%,3200,0,60450,5%,0,183
18:08:44,0:00:00,0%,3200,0,61050,4%,0,183
18:08:44,0:00:00,0%,3200,0,61520,4%,0,183
18:08:44,0:00:00,0%,3190,0,61630,4%,0,183
18:08:44,0:00:00,0%,3170,0,61570,4%,0,183
18:08:44,0:00:00,0%,3200,0,61310,4%,0,183
18:08:44,0:00:00,0%,3210,0,61150,4%,0,183
18:08:44,0:00:00,0%,3170,0,61220,4%,0,183
18:08:44,0:00:00,0%,3200,0,61550,4%,0,183
18:08:44,0:00:00,0%,3200,0,61900,4%,0,183
18:08:44,0:00:00,0%,3200,0,62250,4%,0,183
18:08:44,0:00:00,0%,3230,0,62430,4%,0,183
18:08:45,0:00:00,0%,3200,0,62290,4%,0,184
18:08:45,0:00:00,0%,3200,0,62100,4%,0,184
18:08:45,0:00:00,0%,3180,0,61980,4%,0,184
18:08:45,0:00:00,0%,3200,0,62110,4%,0,184
18:08:45,0:00:00,0%,3200,0,62030,4%,0,184
18:08:45,0:00:00,0%,3200,0,62180,4%,0,184
18:08:45,0:00:00,0%,3200,0,62450,4%,0,184
18:08:45,0:00:00,0%,3200,0,62440,4%,0,184
18:08:45,0:00:00,0%,3220,0,62390,4%,0,184
18:08:45,0:00:00,0%,3200,0,62350,4%,0,184
18:08:45,0:00:00,0%,3200,0,62360,4%,0,184
18:08:45,0:00:00,0%,3210,0,62550,4%,0,184
18:08:45,0:00:00,0%,3200,0,62640,4%,0,184
18:08:45,0:00:00,0%,3200,0,62850,4%,0,184
18:08:45,0:00:00,0%,3200,0,62740,4%,0,184
18:08:46,0:00:00,0%,3200,0,62360,4%,0,185
18:08:46,0:00:00,0%,3200,0,62200,4%,0,185
18:08:46,0:00:00,0%,3200,0,62450,4%,0,185
18:08:46,0:00:00,0%,3200,0,62710,4%,0,185
18:08:46,0:00:00,0%,3200,0,62730,4%,0,185
18:08:46,0:00:00,0%,3200,0,62740,4%,0,185
18:08:46,0:00:00,0%,3200,0,62740,4%,0,185
18:08:46,0:00:00,0%,3170,0,62710,4%,0,185
18:08:46,0:00:00,0%,3230,0,62610,4%,0,185
18:08:46,0:00:00,0%,3200,0,62580,4%,0,185
18:08:46,0:00:00,0%,3200,0,62750,4%,0,185
18:08:46,0:00:00,0%,3190,0,62760,4%,0,185
18:08:46,0:00:00,0%,3200,0,62550,4%,0,185
18:08:46,0:00:00,0%,3210,0,62450,4%,0,185
18:08:46,0:00:00,0%,3200,0,62110,4%,0,185
18:08:47,0:00:00,0%,3200,0,61900,4%,0,186
18:08:47,0:00:00,0%,3200,0,61840,4%,0,186
18:08:47,0:00:00,0%,3200,0,62030,4%,0,186
18:08:47,0:00:00,0%,3200,0,62280,4%,0,186
18:08:47,0:00:00,0%,3200,0,62240,4%,0,186
18:08:47,0:00:00,0%,3190,0,62210,4%,0,186
18:08:47,0:00:00,0%,3170,0,62030,4%,0,186
18:08:47,0:00:00,0%,3190,0,61750,4%,0,186
18:08:47,0:00:00,0%,3210,0,61650,4%,0,186
18:08:47,0:00:00,0%,3200,0,61690,4%,0,186
18:08:47,0:00:00,0%,3200,0,61800,4%,0,186
18:08:47,0:00:00,0%,3210,0,61890,4%,0,186
18:08:47,0:00:00,0%,3230,0,62020,4%,0,186
18:08:47,0:00:00,0%,3230,0,62290,4%,0,186
18:08:47,0:00:00,0%,3200,0,62350,4%,0,186
18:08:47,0:00:00,0%,3190,0,62470,4%,0,186
18:08:48,0:00:00,0%,3200,0,62630,4%,0,187
18:08:48,0:00:00,0%,3200,0,62510,4%,0,187
18:08:48,0:00:00,0%,3190,0,62390,4%,0,187
18:08:48,0:00:00,0%,3200,0,62400,4%,0,187
18:08:48,0:00:00,0%,3200,0,62660,4%,0,187
18:08:48,0:00:00,0%,3200,0,62940,4%,0,187
18:08:48,0:00:00,0%,3170,0,63130,4%,0,187
18:08:48,0:00:00,0%,3220,0,63110,4%,0,187
18:08:48,0:00:00,0%,3220,0,63170,4%,0,187
18:08:48,0:00:00,0%,3300,0,63360,4%,0,187
18:08:48,0:00:00,0%,3180,0,63530,4%,0,187
18:08:48,0:00:00,0%,3200,0,63820,4%,0,187
18:08:48,0:00:00,0%,3200,0,63900,4%,0,187
18:08:48,0:00:00,0%,3200,0,63750,4%,0,187
18:08:48,0:00:00,0%,3200,0,63520,4%,0,187
18:08:49,0:00:00,0%,3200,0,63390,4%,0,188
18:08:49,0:00:00,0%,3190,0,63530,4%,0,188
18:08:49,0:00:00,0%,3190,0,63560,4%,0,188
18:08:49,0:00:00,0%,3190,0,63610,4%,0,188
18:08:49,0:00:00,0%,3170,0,63590,4%,0,188
18:08:49,0:00:00,0%,3170,0,63410,4%,0,188
18:08:49,0:00:00,0%,3200,0,63550,4%,0,188
18:08:49,0:00:00,0%,3170,0,63990,4%,0,188
18:08:49,0:00:00,0%,3220,0,64260,4%,0,188
18:08:49,0:00:00,0%,3190,0,64000,4%,0,188
18:08:49,0:00:00,0%,3190,0,63860,4%,0,188
18:08:49,0:00:00,0%,3190,0,64000,4%,0,188
18:08:49,0:00:00,0%,3170,0,64020,4%,0,188
18:08:49,0:00:00,0%,3200,0,64010,4%,0,188
18:08:49,0:00:00,0%,3190,0,63960,4%,0,188
18:08:50,0:00:00,0%,3200,0,63950,4%,0,189
18:08:50,0:00:00,0%,3190,0,63930,4%,0,189
18:08:50,0:00:00,0%,3190,0,63770,4%,0,189
18:08:50,0:00:00,0%,3190,0,63360,4%,0,189
18:08:50,0:00:00,0%,3200,0,62830,4%,0,189
18:08:50,0:00:00,0%,3190,0,62600,4%,0,189
18:08:50,0:00:00,0%,3170,0,62630,4%,0,189
18:08:50,0:00:00,0%,3170,0,62860,4%,0,189
18:08:50,0:00:00,0%,3170,0,63110,4%,0,189
18:08:50,0:00:00,0%,3170,0,63290,4%,0,189
18:08:50,0:00:00,0%,3190,0,63450,4%,0,189
18:08:50,0:00:00,0%,3200,0,63290,4%,0,189
18:08:50,0:00:00,0%,3170,0,63170,4%,0,189
18:08:50,0:00:00,0%,3220,0,62980,4%,0,189
18:08:50,0:00:00,0%,3190,0,63030,4%,0,189
